label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
left_one,0.0,0.0,0.0,0.11499454826116562,-0.15920336544513702,0.03946773707866669,0.1952487826347351,-0.3081634044647217,0.010843509808182716,0.2813987731933594,-0.40487831830978394,-0.03747497498989105,0.3585793077945709,-0.4535290598869324,-0.08728988468647003,0.07882676273584366,-0.5405972003936768,-0.0281324852257967,0.15750785171985626,-0.7216044068336487,-0.07506126165390015,0.195720836520195,-0.8489559888839722,-0.10791627317667007,0.22367025911808014,-0.9651709198951721,-0.1357082724571228,0.06820236146450043,-0.5013208985328674,-0.08986473828554153,0.2903347313404083,-0.49602004885673523,-0.15402916073799133,0.27914202213287354,-0.37657758593559265,-0.15961593389511108,0.22484254837036133,-0.3351794183254242,-0.1587870717048645,0.08164769411087036,-0.4176039695739746,-0.14713798463344574,0.2952427268028259,-0.3925013244152069,-0.1924237459897995,0.2611358165740967,-0.2890775799751282,-0.15470963716506958,0.20630091428756714,-0.25967320799827576,-0.12844699621200562,0.11366415023803711,-0.3239021897315979,-0.20424175262451172,0.2728225588798523,-0.3073233366012573,-0.21609094738960266,0.2472655028104782,-0.22644731402397156,-0.1776972860097885,0.20373065769672394,-0.1990942507982254,-0.15168389678001404
left_one,0.0,0.0,0.0,0.13779781758785248,-0.16253452003002167,0.049270063638687134,0.21756668388843536,-0.31977981328964233,0.028340911492705345,0.29469630122184753,-0.4208762049674988,-0.014475332573056221,0.36001724004745483,-0.4853721857070923,-0.05782013386487961,0.09001121670007706,-0.5420447587966919,-0.014201291836798191,0.1798371970653534,-0.7219114899635315,-0.05733484402298927,0.22063086926937103,-0.8482626676559448,-0.08642800897359848,0.24719569087028503,-0.9624822735786438,-0.11190174520015717,0.07159602642059326,-0.500245213508606,-0.0789811834692955,0.29075902700424194,-0.5231572389602661,-0.1406112015247345,0.28322768211364746,-0.4013475477695465,-0.14122727513313293,0.23228810727596283,-0.3459543287754059,-0.13684776425361633,0.07805627584457397,-0.4172348380088806,-0.13992680609226227,0.29119694232940674,-0.4288575053215027,-0.1813524216413498,0.26738834381103516,-0.3306610584259033,-0.1419353485107422,0.21711963415145874,-0.2954128682613373,-0.11534322053194046,0.1072428748011589,-0.3235667645931244,-0.19997067749500275,0.2653682231903076,-0.342521607875824,-0.21016299724578857,0.2497297078371048,-0.2751303017139435,-0.1736874133348465,0.20952200889587402,-0.2506045699119568,-0.15028661489486694
left_one,0.0,0.0,0.0,0.06874053180217743,-0.18187035620212555,0.03806556388735771,0.1624172180891037,-0.3524464964866638,0.023020971566438675,0.2864116132259369,-0.43265053629875183,-0.010640840046107769,0.38092485070228577,-0.4656547009944916,-0.042818374931812286,0.08932989835739136,-0.5549141764640808,0.015909185633063316,0.18283486366271973,-0.7426905035972595,-0.005664431024342775,0.22449210286140442,-0.8607981204986572,-0.02206604741513729,0.2546378970146179,-0.9662353992462158,-0.039354775100946426,0.10092329233884811,-0.5323241353034973,-0.03485432639718056,0.31721067428588867,-0.5265345573425293,-0.07498753815889359,0.306220680475235,-0.4145893156528473,-0.08266643434762955,0.25274524092674255,-0.38524746894836426,-0.08400842547416687,0.13361845910549164,-0.46534955501556396,-0.0820872113108635,0.3357679545879364,-0.4317631125450134,-0.1017795279622078,0.30326491594314575,-0.3386593461036682,-0.0737578421831131,0.2468978762626648,-0.32682162523269653,-0.05746035650372505,0.17744649946689606,-0.3855554759502411,-0.1298694759607315,0.3313174843788147,-0.35583335161209106,-0.11992162466049194,0.29731783270835876,-0.27334699034690857,-0.08342301845550537,0.2469223439693451,-0.2531152665615082,-0.06081477552652359
left_one,0.0,0.0,0.0,0.151232048869133,-0.16249912977218628,0.010927539318799973,0.2250768393278122,-0.3311457633972168,-0.015112052671611309,0.28311026096343994,-0.4474821090698242,-0.05829624459147453,0.32302576303482056,-0.5564011931419373,-0.10089230537414551,0.06557691097259521,-0.5718523859977722,-0.007600769400596619,0.1446930170059204,-0.743501603603363,-0.0547916516661644,0.17443235218524933,-0.8636370897293091,-0.08417075872421265,0.19213521480560303,-0.9754490852355957,-0.10762520879507065,0.01788511499762535,-0.5455154776573181,-0.0547046884894371,0.23811373114585876,-0.5912190079689026,-0.13494251668453217,0.24662892520427704,-0.4373789429664612,-0.1475939154624939,0.19926127791404724,-0.36227473616600037,-0.14015021920204163,0.0009104087366722524,-0.47683411836624146,-0.10296113044023514,0.2159995585680008,-0.4992343485355377,-0.1733999252319336,0.20931905508041382,-0.36436232924461365,-0.14593398571014404,0.16134536266326904,-0.31064334511756897,-0.11295036971569061,0.008502278476953506,-0.38946908712387085,-0.15239742398262024,0.17136460542678833,-0.4209975600242615,-0.18974889814853668,0.18021619319915771,-0.32883086800575256,-0.16164511442184448,0.1463417112827301,-0.2844637334346771,-0.1329539716243744
left_one,0.0,0.0,0.0,0.12684296071529388,-0.1217731237411499,-0.053044453263282776,0.21038073301315308,-0.28185638785362244,-0.08538675308227539,0.2134004533290863,-0.42396342754364014,-0.12443232536315918,0.17639245092868805,-0.5491701364517212,-0.1619221419095993,0.10878783464431763,-0.5162149667739868,-0.030563225969672203,0.16886745393276215,-0.7210544347763062,-0.0933627039194107,0.20579242706298828,-0.8459399938583374,-0.12826786935329437,0.23194104433059692,-0.9615099430084229,-0.14731580018997192,0.030090253800153732,-0.5084091424942017,-0.038402799516916275,0.12087666243314743,-0.5816104412078857,-0.142808198928833,0.12901994585990906,-0.3930831849575043,-0.1626269668340683,0.10712643712759018,-0.2623527944087982,-0.14872147142887115,-0.04409266263246536,-0.477766215801239,-0.05573764443397522,0.05566903576254845,-0.5469264388084412,-0.15987631678581238,0.06313461810350418,-0.36781346797943115,-0.1359379142522812,0.04135601222515106,-0.24608376622200012,-0.087783083319664,-0.1226055696606636,-0.42558860778808594,-0.07773560285568237,-0.029112353920936584,-0.521401047706604,-0.14311055839061737,-0.01030137948691845,-0.4179299771785736,-0.11946351081132889,-0.03430463373661041,-0.3310639560222626,-0.08150427043437958
left_one,0.0,0.0,0.0,-0.015699731186032295,-0.23715664446353912,0.01814633049070835,0.05870172008872032,-0.39807993173599243,0.016442976891994476,0.15855537354946136,-0.43898624181747437,0.01215969119220972,0.23335586488246918,-0.40993762016296387,0.005581681150943041,0.13673558831214905,-0.4762665033340454,-0.04196478798985481,0.2151900678873062,-0.7142355442047119,-0.06444945186376572,0.26521632075309753,-0.8502313494682312,-0.07143526524305344,0.30022406578063965,-0.9510267376899719,-0.07357791811227798,0.23175550997257233,-0.39326170086860657,-0.05111654847860336,0.27867311239242554,-0.5240486860275269,-0.060127902776002884,0.24905365705490112,-0.5142240524291992,-0.043359167873859406,0.22072744369506836,-0.48445993661880493,-0.02855340577661991,0.2960149645805359,-0.29405325651168823,-0.054729148745536804,0.28471627831459045,-0.37486565113067627,-0.05584954097867012,0.24716223776340485,-0.34870317578315735,-0.03650461137294769,0.2130189836025238,-0.299763947725296,-0.0222528837621212,0.33984678983688354,-0.20758023858070374,-0.05637189745903015,0.3120729923248291,-0.28382155299186707,-0.04506539925932884,0.26983997225761414,-0.26150426268577576,-0.020259104669094086,0.23721124231815338,-0.22036638855934143,0.0007318592979572713
left_one,0.0,0.0,0.0,-0.030372533947229385,-0.24044370651245117,0.008985800668597221,0.03463595733046532,-0.41041719913482666,0.007256063632667065,0.12901385128498077,-0.4783114790916443,0.004333811812102795,0.1956891566514969,-0.4833347499370575,-0.0002980742137879133,0.14728304743766785,-0.48148149251937866,-0.039770305156707764,0.22150254249572754,-0.7153645753860474,-0.06284389644861221,0.2727836072444916,-0.8457122445106506,-0.07277114689350128,0.3126731216907501,-0.9466314911842346,-0.0782579630613327,0.24619053304195404,-0.3971345126628876,-0.043374717235565186,0.25844863057136536,-0.5384606122970581,-0.05475716292858124,0.21092665195465088,-0.5198052525520325,-0.03830602765083313,0.17605243623256683,-0.4781290888786316,-0.024122441187500954,0.3053677976131439,-0.3003777861595154,-0.04337049275636673,0.27432867884635925,-0.40848714113235474,-0.051787521690130234,0.23157146573066711,-0.3864421844482422,-0.032411783933639526,0.19672580063343048,-0.33027908205986023,-0.017164643853902817,0.3392094671726227,-0.21941038966178894,-0.042102571576833725,0.3079484701156616,-0.30940696597099304,-0.038740526884794235,0.2623203694820404,-0.2916634976863861,-0.01727405935525894,0.22841036319732666,-0.24613003432750702,0.00229607243090868
left_one,0.0,0.0,0.0,0.14123210310935974,-0.20778337121009827,0.019595781341195107,0.18698428571224213,-0.37304967641830444,0.0008659574668854475,0.2262384295463562,-0.4919406771659851,-0.03819143772125244,0.24430347979068756,-0.6171275973320007,-0.07576552033424377,-0.025129329413175583,-0.5694363117218018,0.02043883129954338,0.025708243250846863,-0.7592170238494873,-0.024453140795230865,0.03427964076399803,-0.8844767808914185,-0.0517265684902668,0.033662132918834686,-0.9967845678329468,-0.07271455228328705,-0.06689294427633286,-0.5450578331947327,-0.02955552749335766,0.15170671045780182,-0.6454707980155945,-0.11327500641345978,0.19021357595920563,-0.4838710129261017,-0.12861348688602448,0.1580977886915207,-0.39175716042518616,-0.1191575676202774,-0.07358473539352417,-0.49166643619537354,-0.08219828456640244,0.14339148998260498,-0.5682494044303894,-0.15845008194446564,0.16648653149604797,-0.4149765968322754,-0.13345545530319214,0.12933334708213806,-0.34059882164001465,-0.09751245379447937,-0.05307062342762947,-0.4194433093070984,-0.13503003120422363,0.10774212330579758,-0.4957103133201599,-0.17423902451992035,0.13101419806480408,-0.3924316465854645,-0.14569097757339478,0.09866290539503098,-0.3307459354400635,-0.1143314391374588
left_one,0.0,0.0,0.0,0.10052328556776047,-0.14582930505275726,-0.027285991236567497,0.15570813417434692,-0.32265958189964294,-0.05127571150660515,0.18127433955669403,-0.46666088700294495,-0.08719253540039062,0.15130168199539185,-0.5917394757270813,-0.12191154807806015,0.013867083936929703,-0.5413771867752075,-0.009853214956820011,0.04430412873625755,-0.7418215870857239,-0.06670418381690979,0.0552096925675869,-0.8701372146606445,-0.09905251115560532,0.058300986886024475,-0.99119633436203,-0.11887277662754059,-0.05542130395770073,-0.5275058746337891,-0.03280718997120857,0.07392225414514542,-0.6159281134605408,-0.1332787722349167,0.11507057398557663,-0.439129501581192,-0.1535642147064209,0.1040901467204094,-0.3142867982387543,-0.14068517088890076,-0.11329331248998642,-0.4813350737094879,-0.06293784081935883,0.0296578798443079,-0.5487123131752014,-0.1625598520040512,0.05958137661218643,-0.37469249963760376,-0.14109550416469574,0.04009738191962242,-0.26223286986351013,-0.09645398706197739,-0.16617025434970856,-0.40994399785995483,-0.09617609530687332,-0.0463503934442997,-0.49640965461730957,-0.16067029535770416,-0.008467040956020355,-0.3921395242214203,-0.13986292481422424,-0.024135587736964226,-0.30551695823669434,-0.10469016432762146
left_one,0.0,0.0,0.0,0.23899193108081818,0.046890273690223694,0.06271929293870926,0.42133665084838867,0.04226801171898842,0.05711280182003975,0.5538330674171448,0.07036315649747849,0.018340064212679863,0.6671042442321777,0.08313175290822983,-0.01800699159502983,0.5022421479225159,-0.343313604593277,0.07601822912693024,0.7155505418777466,-0.2837836444377899,0.04451806843280792,0.8382434844970703,-0.2880185544490814,0.015702588483691216,0.9501832723617554,-0.3115008473396301,-0.010908761993050575,0.48355138301849365,-0.35689932107925415,0.0005043240962550044,0.6686545610427856,-0.03296608105301857,-0.07458822429180145,0.5588672161102295,0.05549267306923866,-0.09783276915550232,0.46668732166290283,0.023388810455799103,-0.09948994219303131,0.455863893032074,-0.3038526177406311,-0.07408280670642853,0.6219150424003601,0.025971664115786552,-0.13257184624671936,0.5011008977890015,0.08876749873161316,-0.11035750061273575,0.4153047204017639,0.05474068969488144,-0.08320082724094391,0.4297120273113251,-0.21185162663459778,-0.14738032221794128,0.5695673227310181,0.03276846557855606,-0.1634332686662674,0.48636358976364136,0.08747041970491409,-0.13080738484859467,0.4152078628540039,0.06331133842468262,-0.10231079161167145
left_one,0.0,0.0,0.0,0.17793352901935577,0.0796784907579422,-0.08264978229999542,0.3941997289657593,0.07207978516817093,-0.11830176413059235,0.5316879749298096,-0.09072887152433395,-0.15837742388248444,0.5755699872970581,-0.2938317060470581,-0.19855619966983795,0.46989914774894714,-0.18441419303417206,-0.023023225367069244,0.6627109050750732,-0.29815298318862915,-0.08961641788482666,0.7879191637039185,-0.3544337749481201,-0.13024026155471802,0.8980275988578796,-0.4113089144229889,-0.1561131328344345,0.40970146656036377,-0.3031828999519348,-0.027510732412338257,0.5567511320114136,-0.35161635279655457,-0.1566774994134903,0.4320746660232544,-0.19869662821292877,-0.19286154210567474,0.30732664465904236,-0.10870930552482605,-0.18187162280082703,0.3304625153541565,-0.40258553624153137,-0.04445967450737953,0.48706933856010437,-0.47591477632522583,-0.17887894809246063,0.3707222044467926,-0.29829052090644836,-0.16163133084774017,0.24511533975601196,-0.18485312163829803,-0.10762399435043335,0.2326534241437912,-0.5005908012390137,-0.06811017543077469,0.38116416335105896,-0.5813774466514587,-0.16281157732009888,0.3366881310939789,-0.4601006507873535,-0.1452816277742386,0.2463884800672531,-0.37307167053222656,-0.10490773618221283
left_one,0.0,0.0,0.0,0.1817217618227005,-0.01104234904050827,0.042804524302482605,0.3683260977268219,-0.029877150431275368,0.026465555652976036,0.511056661605835,0.01612529158592224,-0.01280729565769434,0.6183415651321411,0.07510460168123245,-0.04803061485290527,0.4796953499317169,-0.3471975326538086,0.02441047877073288,0.7049466967582703,-0.30233755707740784,-0.008138027973473072,0.8340871334075928,-0.3103908896446228,-0.03309187665581703,0.9418055415153503,-0.331378310918808,-0.05648723989725113,0.47994908690452576,-0.34109053015708923,-0.03517289459705353,0.6879795789718628,-0.03540461137890816,-0.0925435721874237,0.6073895692825317,0.07044088840484619,-0.09872332215309143,0.5216713547706604,0.06303312629461288,-0.09468671679496765,0.46673837304115295,-0.26861295104026794,-0.09307851642370224,0.633858323097229,0.03147317096590996,-0.12340082973241806,0.5371741056442261,0.09023666381835938,-0.08998636901378632,0.45784813165664673,0.0537361316382885,-0.06686250865459442,0.45119181275367737,-0.16116386651992798,-0.15249113738536835,0.5676957368850708,0.07361399382352829,-0.1464693695306778,0.4873823821544647,0.11126921325922012,-0.10905691981315613,0.41725870966911316,0.0703204795718193,-0.08472278714179993
